Plug Flow Rate (m^3 s^-1),Slip Flow Rate (m^3 s^-1)
4.9334120449332525e-08,1.2549998841909054e-09
4.9334120449332525e-08,1.0335293163925106e-09
4.9334120449332525e-08,8.120587485941154e-10
4.9334120449332525e-08,5.905881807957202e-10
4.9334120449332525e-08,3.6911761299732526e-10
4.9334120449332525e-08,1.4764704519893003e-10
4.9334120449332525e-08,1.4761024876733008e-09
4.9334120449332525e-08,1.2546871145223059e-09
4.9334120449332525e-08,1.0332717413713106e-09
4.9334120449332525e-08,8.118563682203154e-10
4.9334120449332525e-08,5.904409950693204e-10
4.9334120449332525e-08,3.6902562191832526e-10
4.9334120449332525e-08,1.476102487673301e-10
4.9334120449332525e-08,1.4757345692148434e-09
4.9334120449332525e-08,1.2543743838326168e-09
4.9334120449332525e-08,1.0330141984503903e-09
4.9334120449332525e-08,8.116540130681638e-10
4.9334120449332525e-08,5.902938276859375e-10
4.9334120449332525e-08,3.689336423037109e-10
4.9334120449332525e-08,1.4757345692148431e-10
4.9334120449332525e-08,1.4753666966139281e-09
4.9334120449332525e-08,1.254061692121839e-09
4.9334120449332525e-08,1.0327566876297497e-09
4.9334120449332525e-08,8.114516831376604e-10
4.9334120449332525e-08,5.901466786455713e-10
4.9334120449332525e-08,3.6884167415348203e-10
4.9334120449332525e-08,1.475366696613928e-10
4.927900345268645e-08,1.4775746200825535e-09
4.927900345268645e-08,1.2559384270701705e-09
4.927900345268645e-08,1.0343022340577875e-09
4.927900345268645e-08,8.126660410454045e-10
4.927900345268645e-08,5.910298480330215e-10
4.927900345268645e-08,3.693936550206384e-10
4.927900345268645e-08,1.4775746200825535e-10
4.927900345268645e-08,1.477206518193927e-09
4.927900345268645e-08,1.255625540464838e-09
4.927900345268645e-08,1.0340445627357488e-09
4.927900345268645e-08,8.124635850066599e-10
4.927900345268645e-08,5.908826072775708e-10
4.927900345268645e-08,3.693016295484818e-10
4.927900345268645e-08,1.4772065181939268e-10
4.927900345268645e-08,1.4768384621628426e-09
4.927900345268645e-08,1.2553126928384162e-09
4.927900345268645e-08,1.03378692351399e-09
4.927900345268645e-08,8.122611541895634e-10
4.927900345268645e-08,5.907353848651371e-10
4.927900345268645e-08,3.692096155407107e-10
4.927900345268645e-08,1.4768384621628424e-10
4.927900345268645e-08,1.4764704519893006e-09
4.927900345268645e-08,1.2549998841909054e-09
4.927900345268645e-08,1.0335293163925106e-09
4.927900345268645e-08,8.120587485941154e-10
4.927900345268645e-08,5.905881807957202e-10
4.927900345268645e-08,3.6911761299732526e-10
4.927900345268645e-08,1.4764704519893003e-10
4.927900345268645e-08,1.4761024876733008e-09
4.927900345268645e-08,1.2546871145223059e-09
4.927900345268645e-08,1.0332717413713106e-09
4.927900345268645e-08,8.118563682203154e-10
4.927900345268645e-08,5.904409950693204e-10
4.927900345268645e-08,3.6902562191832526e-10
4.927900345268645e-08,1.476102487673301e-10
4.927900345268645e-08,1.4757345692148434e-09
4.927900345268645e-08,1.2543743838326168e-09
4.927900345268645e-08,1.0330141984503903e-09
4.927900345268645e-08,8.116540130681638e-10
4.927900345268645e-08,5.902938276859375e-10
4.927900345268645e-08,3.689336423037109e-10
4.927900345268645e-08,1.4757345692148431e-10
4.927900345268645e-08,1.4753666966139281e-09
4.927900345268645e-08,1.254061692121839e-09
4.927900345268645e-08,1.0327566876297497e-09
4.927900345268645e-08,8.114516831376604e-10
4.927900345268645e-08,5.901466786455713e-10
4.927900345268645e-08,3.6884167415348203e-10
4.927900345268645e-08,1.475366696613928e-10
4.9223440154370476e-08,1.4775746200825535e-09
4.9223440154370476e-08,1.2559384270701705e-09
4.9223440154370476e-08,1.0343022340577875e-09
4.9223440154370476e-08,8.126660410454045e-10
4.9223440154370476e-08,5.910298480330215e-10
4.9223440154370476e-08,3.693936550206384e-10
4.9223440154370476e-08,1.4775746200825535e-10
4.9223440154370476e-08,1.477206518193927e-09
4.9223440154370476e-08,1.255625540464838e-09
4.9223440154370476e-08,1.0340445627357488e-09
4.9223440154370476e-08,8.124635850066599e-10
4.9223440154370476e-08,5.908826072775708e-10
4.9223440154370476e-08,3.693016295484818e-10
4.9223440154370476e-08,1.4772065181939268e-10
4.9223440154370476e-08,1.4768384621628426e-09
4.9223440154370476e-08,1.2553126928384162e-09
4.9223440154370476e-08,1.03378692351399e-09
4.9223440154370476e-08,8.122611541895634e-10
4.9223440154370476e-08,5.907353848651371e-10
4.9223440154370476e-08,3.692096155407107e-10
4.9223440154370476e-08,1.4768384621628424e-10
4.9223440154370476e-08,1.4764704519893006e-09
4.9223440154370476e-08,1.2549998841909054e-09
4.9223440154370476e-08,1.0335293163925106e-09
4.9223440154370476e-08,8.120587485941154e-10
4.9223440154370476e-08,5.905881807957202e-10
4.9223440154370476e-08,3.6911761299732526e-10
4.9223440154370476e-08,1.4764704519893003e-10
4.9223440154370476e-08,1.4761024876733008e-09
4.9223440154370476e-08,1.2546871145223059e-09
4.9223440154370476e-08,1.0332717413713106e-09
4.9223440154370476e-08,8.118563682203154e-10
4.9223440154370476e-08,5.904409950693204e-10
4.9223440154370476e-08,3.6902562191832526e-10
4.9223440154370476e-08,1.476102487673301e-10
4.9223440154370476e-08,1.4757345692148434e-09
4.9223440154370476e-08,1.2543743838326168e-09
4.9223440154370476e-08,1.0330141984503903e-09
4.9223440154370476e-08,8.116540130681638e-10
4.9223440154370476e-08,5.902938276859375e-10
4.9223440154370476e-08,3.689336423037109e-10
4.9223440154370476e-08,1.4757345692148431e-10
4.9223440154370476e-08,1.4753666966139281e-09
4.9223440154370476e-08,1.254061692121839e-09
4.9223440154370476e-08,1.0327566876297497e-09
4.9223440154370476e-08,8.114516831376604e-10
4.9223440154370476e-08,5.901466786455713e-10
4.9223440154370476e-08,3.6884167415348203e-10
4.9223440154370476e-08,1.475366696613928e-10
4.91674332209155e-08,1.4775746200825535e-09
4.91674332209155e-08,1.2559384270701705e-09
4.91674332209155e-08,1.0343022340577875e-09
4.91674332209155e-08,8.126660410454045e-10
4.91674332209155e-08,5.910298480330215e-10
4.91674332209155e-08,3.693936550206384e-10
4.91674332209155e-08,1.4775746200825535e-10
4.91674332209155e-08,1.477206518193927e-09
4.91674332209155e-08,1.255625540464838e-09
4.91674332209155e-08,1.0340445627357488e-09
4.91674332209155e-08,8.124635850066599e-10
4.91674332209155e-08,5.908826072775708e-10
4.91674332209155e-08,3.693016295484818e-10
4.91674332209155e-08,1.4772065181939268e-10
4.91674332209155e-08,1.4768384621628426e-09
4.91674332209155e-08,1.2553126928384162e-09
4.91674332209155e-08,1.03378692351399e-09
4.91674332209155e-08,8.122611541895634e-10
4.91674332209155e-08,5.907353848651371e-10
4.91674332209155e-08,3.692096155407107e-10
4.91674332209155e-08,1.4768384621628424e-10
4.91674332209155e-08,1.4764704519893006e-09
4.91674332209155e-08,1.2549998841909054e-09
4.91674332209155e-08,1.0335293163925106e-09
4.91674332209155e-08,8.120587485941154e-10
4.91674332209155e-08,5.905881807957202e-10
4.91674332209155e-08,3.6911761299732526e-10
4.91674332209155e-08,1.4764704519893003e-10
4.91674332209155e-08,1.4761024876733008e-09
4.91674332209155e-08,1.2546871145223059e-09
4.91674332209155e-08,1.0332717413713106e-09
4.91674332209155e-08,8.118563682203154e-10
4.91674332209155e-08,5.904409950693204e-10
4.91674332209155e-08,3.6902562191832526e-10
4.91674332209155e-08,1.476102487673301e-10
4.91674332209155e-08,1.4757345692148434e-09
4.91674332209155e-08,1.2543743838326168e-09
4.91674332209155e-08,1.0330141984503903e-09
4.91674332209155e-08,8.116540130681638e-10
4.91674332209155e-08,5.902938276859375e-10
4.91674332209155e-08,3.689336423037109e-10
4.91674332209155e-08,1.4757345692148431e-10
4.91674332209155e-08,1.4753666966139281e-09
4.91674332209155e-08,1.254061692121839e-09
4.91674332209155e-08,1.0327566876297497e-09
4.91674332209155e-08,8.114516831376604e-10
4.91674332209155e-08,5.901466786455713e-10
4.91674332209155e-08,3.6884167415348203e-10
4.91674332209155e-08,1.475366696613928e-10
4.911098531309494e-08,1.4775746200825535e-09
4.911098531309494e-08,1.2559384270701705e-09
4.911098531309494e-08,1.0343022340577875e-09
4.911098531309494e-08,8.126660410454045e-10
4.911098531309494e-08,5.910298480330215e-10
4.911098531309494e-08,3.693936550206384e-10
4.911098531309494e-08,1.4775746200825535e-10
4.911098531309494e-08,1.477206518193927e-09
4.911098531309494e-08,1.255625540464838e-09
4.911098531309494e-08,1.0340445627357488e-09
4.911098531309494e-08,8.124635850066599e-10
4.911098531309494e-08,5.908826072775708e-10
4.911098531309494e-08,3.693016295484818e-10
4.911098531309494e-08,1.4772065181939268e-10
4.911098531309494e-08,1.4768384621628426e-09
4.911098531309494e-08,1.2553126928384162e-09
4.911098531309494e-08,1.03378692351399e-09
4.911098531309494e-08,8.122611541895634e-10
4.911098531309494e-08,5.907353848651371e-10
4.911098531309494e-08,3.692096155407107e-10
4.911098531309494e-08,1.4768384621628424e-10
4.911098531309494e-08,1.4764704519893006e-09
4.911098531309494e-08,1.2549998841909054e-09
4.911098531309494e-08,1.0335293163925106e-09
4.911098531309494e-08,8.120587485941154e-10
4.911098531309494e-08,5.905881807957202e-10
4.911098531309494e-08,3.6911761299732526e-10
4.911098531309494e-08,1.4764704519893003e-10
4.911098531309494e-08,1.4761024876733008e-09
4.911098531309494e-08,1.2546871145223059e-09
4.911098531309494e-08,1.0332717413713106e-09
4.911098531309494e-08,8.118563682203154e-10
4.911098531309494e-08,5.904409950693204e-10
4.911098531309494e-08,3.6902562191832526e-10
4.911098531309494e-08,1.476102487673301e-10
4.911098531309494e-08,1.4757345692148434e-09
4.911098531309494e-08,1.2543743838326168e-09
4.911098531309494e-08,1.0330141984503903e-09
4.911098531309494e-08,8.116540130681638e-10
4.911098531309494e-08,5.902938276859375e-10
4.911098531309494e-08,3.689336423037109e-10
4.911098531309494e-08,1.4757345692148431e-10
4.911098531309494e-08,1.4753666966139281e-09
4.911098531309494e-08,1.254061692121839e-09
4.911098531309494e-08,1.0327566876297497e-09
4.911098531309494e-08,8.114516831376604e-10
4.911098531309494e-08,5.901466786455713e-10
4.911098531309494e-08,3.6884167415348203e-10
4.911098531309494e-08,1.475366696613928e-10
4.905409908592781e-08,1.4775746200825535e-09
4.905409908592781e-08,1.2559384270701705e-09
4.905409908592781e-08,1.0343022340577875e-09
4.905409908592781e-08,8.126660410454045e-10
4.905409908592781e-08,5.910298480330215e-10
4.905409908592781e-08,3.693936550206384e-10
4.905409908592781e-08,1.4775746200825535e-10
4.905409908592781e-08,1.477206518193927e-09
4.905409908592781e-08,1.255625540464838e-09
4.905409908592781e-08,1.0340445627357488e-09
4.905409908592781e-08,8.124635850066599e-10
4.905409908592781e-08,5.908826072775708e-10
4.905409908592781e-08,3.693016295484818e-10
4.905409908592781e-08,1.4772065181939268e-10
4.905409908592781e-08,1.4768384621628426e-09
4.905409908592781e-08,1.2553126928384162e-09
4.905409908592781e-08,1.03378692351399e-09
4.905409908592781e-08,8.122611541895634e-10
4.905409908592781e-08,5.907353848651371e-10
4.905409908592781e-08,3.692096155407107e-10
4.905409908592781e-08,1.4768384621628424e-10
4.905409908592781e-08,1.4764704519893006e-09
4.905409908592781e-08,1.2549998841909054e-09
4.905409908592781e-08,1.0335293163925106e-09
4.905409908592781e-08,8.120587485941154e-10
4.905409908592781e-08,5.905881807957202e-10
4.905409908592781e-08,3.6911761299732526e-10
4.905409908592781e-08,1.4764704519893003e-10
4.905409908592781e-08,1.4761024876733008e-09
4.905409908592781e-08,1.2546871145223059e-09
4.905409908592781e-08,1.0332717413713106e-09
4.905409908592781e-08,8.118563682203154e-10
4.905409908592781e-08,5.904409950693204e-10
4.905409908592781e-08,3.6902562191832526e-10
4.905409908592781e-08,1.476102487673301e-10
4.905409908592781e-08,1.4757345692148434e-09
4.905409908592781e-08,1.2543743838326168e-09
4.905409908592781e-08,1.0330141984503903e-09
4.905409908592781e-08,8.116540130681638e-10
4.905409908592781e-08,5.902938276859375e-10
4.905409908592781e-08,3.689336423037109e-10
4.905409908592781e-08,1.4757345692148431e-10
4.905409908592781e-08,1.4753666966139281e-09
4.905409908592781e-08,1.254061692121839e-09
4.905409908592781e-08,1.0327566876297497e-09
4.905409908592781e-08,8.114516831376604e-10
4.905409908592781e-08,5.901466786455713e-10
4.905409908592781e-08,3.6884167415348203e-10
4.905409908592781e-08,1.475366696613928e-10
4.8996777188681695e-08,1.4775746200825535e-09
4.8996777188681695e-08,1.2559384270701705e-09
4.8996777188681695e-08,1.0343022340577875e-09
4.8996777188681695e-08,8.126660410454045e-10
4.8996777188681695e-08,5.910298480330215e-10
4.8996777188681695e-08,3.693936550206384e-10
4.8996777188681695e-08,1.4775746200825535e-10
4.8996777188681695e-08,1.477206518193927e-09
4.8996777188681695e-08,1.255625540464838e-09
4.8996777188681695e-08,1.0340445627357488e-09
4.8996777188681695e-08,8.124635850066599e-10
4.8996777188681695e-08,5.908826072775708e-10
4.8996777188681695e-08,3.693016295484818e-10
4.8996777188681695e-08,1.4772065181939268e-10
4.8996777188681695e-08,1.4768384621628426e-09
4.8996777188681695e-08,1.2553126928384162e-09
4.8996777188681695e-08,1.03378692351399e-09
4.8996777188681695e-08,8.122611541895634e-10
4.8996777188681695e-08,5.907353848651371e-10
4.8996777188681695e-08,3.692096155407107e-10
4.8996777188681695e-08,1.4768384621628424e-10
4.8996777188681695e-08,1.4764704519893006e-09
4.8996777188681695e-08,1.2549998841909054e-09
4.8996777188681695e-08,1.0335293163925106e-09
4.8996777188681695e-08,8.120587485941154e-10
4.8996777188681695e-08,5.905881807957202e-10
4.8996777188681695e-08,3.6911761299732526e-10
4.8996777188681695e-08,1.4764704519893003e-10
4.8996777188681695e-08,1.4761024876733008e-09
4.8996777188681695e-08,1.2546871145223059e-09
4.8996777188681695e-08,1.0332717413713106e-09
4.8996777188681695e-08,8.118563682203154e-10
4.8996777188681695e-08,5.904409950693204e-10
4.8996777188681695e-08,3.6902562191832526e-10
4.8996777188681695e-08,1.476102487673301e-10
4.8996777188681695e-08,1.4757345692148434e-09
4.8996777188681695e-08,1.2543743838326168e-09
4.8996777188681695e-08,1.0330141984503903e-09
4.8996777188681695e-08,8.116540130681638e-10
4.8996777188681695e-08,5.902938276859375e-10
4.8996777188681695e-08,3.689336423037109e-10
4.8996777188681695e-08,1.4757345692148431e-10
4.8996777188681695e-08,1.4753666966139281e-09
4.8996777188681695e-08,1.254061692121839e-09
4.8996777188681695e-08,1.0327566876297497e-09
4.8996777188681695e-08,8.114516831376604e-10
4.8996777188681695e-08,5.901466786455713e-10
4.8996777188681695e-08,3.6884167415348203e-10
4.8996777188681695e-08,1.475366696613928e-10
1.1192465301309758e-07,2.5533196239567403e-09
1.1192465301309758e-07,2.1703216803632287e-09
1.1192465301309758e-07,1.787323736769718e-09
1.1192465301309758e-07,1.4043257931762068e-09
1.1192465301309758e-07,1.021327849582696e-09
1.1192465301309758e-07,6.383299059891851e-10
1.1192465301309758e-07,2.5533196239567396e-10
1.1192465301309758e-07,2.5527895443970058e-09
1.1192465301309758e-07,2.169871112737455e-09
1.1192465301309758e-07,1.786952681077904e-09
1.1192465301309758e-07,1.4040342494183531e-09
1.1192465301309758e-07,1.0211158177588026e-09
1.1192465301309758e-07,6.381973860992515e-10
1.1192465301309758e-07,2.552789544397006e-10
1.1192465301309758e-07,2.552259519866322e-09
1.1192465301309758e-07,2.169420591886374e-09
1.1192465301309758e-07,1.7865816639064256e-09
1.1192465301309758e-07,1.4037427359264773e-09
1.1192465301309758e-07,1.020903807946529e-09
1.1192465301309758e-07,6.380648799665807e-10
1.1192465301309758e-07,2.552259519866322e-10
1.1192465301309758e-07,2.5517295503646896e-09
1.1192465301309758e-07,2.1689701178099863e-09
1.1192465301309758e-07,1.7862106852552826e-09
1.1192465301309758e-07,1.4034512527005794e-09
1.1192465301309758e-07,1.020691820145876e-09
1.1192465301309758e-07,6.379323875911725e-10
1.1192465301309758e-07,2.5517295503646894e-10
1.1192465301309758e-07,2.5511996358921083e-09
1.1192465301309758e-07,2.1685196905082917e-09
1.1192465301309758e-07,1.7858397451244755e-09
1.1192465301309758e-07,1.4031597997406595e-09
1.1192465301309758e-07,1.0204798543568433e-09
1.1192465301309758e-07,6.377999089730271e-10
1.1192465301309758e-07,2.551199635892108e-10
1.1192465301309758e-07,2.5506697764485767e-09
1.1192465301309758e-07,2.1680693099812904e-09
1.1192465301309758e-07,1.785468843514004e-09
1.1192465301309758e-07,1.4028683770467172e-09
1.1192465301309758e-07,1.0202679105794305e-09
1.1192465301309758e-07,6.376674441121443e-10
1.1192465301309758e-07,2.5506697764485763e-10
1.1192465301309758e-07,2.5501399720340964e-09
1.1192465301309758e-07,2.1676189762289816e-09
1.1192465301309758e-07,1.7850979804238673e-09
1.1192465301309758e-07,1.402576984618753e-09
1.1192465301309758e-07,1.0200559888136386e-09
1.1192465301309758e-07,6.375349930085242e-10
1.1192465301309758e-07,2.550139972034096e-10
1.1182062687091561e-07,2.5533196239567403e-09
1.1182062687091561e-07,2.1703216803632287e-09
1.1182062687091561e-07,1.787323736769718e-09
1.1182062687091561e-07,1.4043257931762068e-09
1.1182062687091561e-07,1.021327849582696e-09
1.1182062687091561e-07,6.383299059891851e-10
1.1182062687091561e-07,2.5533196239567396e-10
1.1182062687091561e-07,2.5527895443970058e-09
1.1182062687091561e-07,2.169871112737455e-09
1.1182062687091561e-07,1.786952681077904e-09
1.1182062687091561e-07,1.4040342494183531e-09
1.1182062687091561e-07,1.0211158177588026e-09
1.1182062687091561e-07,6.381973860992515e-10
1.1182062687091561e-07,2.552789544397006e-10
1.1182062687091561e-07,2.552259519866322e-09
1.1182062687091561e-07,2.169420591886374e-09
1.1182062687091561e-07,1.7865816639064256e-09
1.1182062687091561e-07,1.4037427359264773e-09
1.1182062687091561e-07,1.020903807946529e-09
1.1182062687091561e-07,6.380648799665807e-10
1.1182062687091561e-07,2.552259519866322e-10
1.1182062687091561e-07,2.5517295503646896e-09
1.1182062687091561e-07,2.1689701178099863e-09
1.1182062687091561e-07,1.7862106852552826e-09
1.1182062687091561e-07,1.4034512527005794e-09
